ref_session,target_session,feature,classifier,da,strategy,accuracy,subject,dataset,n_sessions,dist_mmd,dist_energy,dist_wasserstein,dist_mahalanobis,dist_euclidean,baseline_acc,acc_centered,uid,drift_z_mmd,drift_z_energy,drift_z_wasserstein,drift_z_mahalanobis,drift_z_euclidean,drift_z
0,1,logvar,svm_radial,gfk,train_once_da,0.525,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.19166666666666665,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_radial,rd,train_once_da,0.5,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.21666666666666667,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_radial,art,train_once_da,0.6,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.1166666666666667,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_radial,ot,train_once_da,0.5166666666666667,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.19999999999999996,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_radial,mida,train_once_da,0.5166666666666667,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.19999999999999996,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,logvar,svm_radial,m3d,train_once_da,0.5416666666666666,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.17500000000000004,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
1,1,logvar,svm_radial,none,retrain,0.5916666666666667,1,bnci004,5,0.13097887094318938,0.09053079126760796,0.017491006569738673,1.1448595085274462,0.03478660348550376,0.7166666666666667,-0.125,bnci004_1,-0.4501204881613051,-0.44655686472448525,-0.7118360459120006,-0.4935567578397749,-0.5407189223614398,-0.4501204881613051
0,1,TS,lda,none,train_once,0.6166666666666667,1,bnci004,5,0.1460181293567624,1.0548280748958606e-06,2.4044620537334438e-12,1.642803095159494e-08,4.502754531348954e-12,0.725,-0.10833333333333328,bnci004_1,-0.3034651297976499,-0.41593616453607873,-0.538787760060962,-0.6868027080715903,-0.5074442892685774,-0.3034651297976499
0,1,TS,lda,sa,train_once_da,0.65,1,bnci004,5,0.1460181293567624,1.0548280748958606e-06,2.4044620537334438e-12,1.642803095159494e-08,4.502754531348954e-12,0.725,-0.07499999999999996,bnci004_1,-0.3034651297976499,-0.41593616453607873,-0.538787760060962,-0.6868027080715903,-0.5074442892685774,-0.3034651297976499
0,1,TS,lda,pt,train_once_da,0.675,1,bnci004,5,0.1460181293567624,1.0548280748958606e-06,2.4044620537334438e-12,1.642803095159494e-08,4.502754531348954e-12,0.725,-0.04999999999999993,bnci004_1,-0.3034651297976499,-0.41593616453607873,-0.538787760060962,-0.6868027080715903,-0.5074442892685774,-0.3034651297976499
