ref_session,target_session,feature,classifier,da,strategy,accuracy,subject,dataset,n_sessions,dist_mmd,dist_energy,dist_wasserstein,dist_mahalanobis,dist_euclidean,baseline_acc,acc_centered,uid,drift_z_mmd,drift_z_energy,drift_z_wasserstein,drift_z_mahalanobis,drift_z_euclidean,drift_z
1,1,CSP,svm_linear,none,retrain,0.85,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8409420289855072,0.009057971014492794,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_radial,none,train_once,0.67,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,-0.13724637681159424,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_radial,sa,train_once_da,0.76,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,-0.04724637681159427,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_radial,pt,train_once_da,0.79,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,-0.017246376811594244,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_radial,coral,train_once_da,0.82,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,0.012753623188405672,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_radial,tca,train_once_da,0.51,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,-0.29724637681159427,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_radial,gfk,train_once_da,0.54,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,-0.26724637681159424,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_radial,rd,train_once_da,0.51,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,-0.29724637681159427,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_radial,art,train_once_da,0.77,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,-0.03724637681159426,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_radial,ot,train_once_da,0.82,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,0.012753623188405672,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_radial,mida,train_once_da,0.5,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,-0.3072463768115943,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,CSP,svm_radial,m3d,train_once_da,0.77,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,-0.03724637681159426,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
1,1,CSP,svm_radial,none,retrain,0.8400000000000001,1,zhou2016,3,0.2859653229950079,0.886591025954735,1.3350270466350291,4.666846611464462,1.7715558643661011,0.8072463768115943,0.0327536231884058,zhou2016_1,0.5220564131551987,0.5715456676207747,0.44642518145548504,1.1822973417314293,-0.11978819198260075,0.5220564131551987
0,1,logvar,lda,none,train_once,0.57,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,-0.08688405797101462,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,lda,sa,train_once_da,0.72,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,0.0631159420289854,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,lda,pt,train_once_da,0.72,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,0.0631159420289854,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,lda,coral,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,-0.15688405797101457,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,lda,tca,train_once_da,0.56,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,-0.09688405797101451,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,lda,gfk,train_once_da,0.54,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,-0.11688405797101453,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,lda,rd,train_once_da,0.5,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,-0.15688405797101457,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,lda,art,train_once_da,0.83,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,0.1731159420289854,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
0,1,logvar,lda,ot,train_once_da,0.71,1,zhou2016,3,0.3490014804206607,1.0022977107970008,1.4829585253596036,3.9257387077756642,1.8436316495936644,0.6568840579710146,0.0531159420289854,zhou2016_1,0.5217351734716498,0.42941532991189096,0.018702099093927955,0.4015917276469632,-0.4543325872031439,0.5217351734716498
